playerID,yearID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
fulleed01,1886,1,WS8,NL,0,1,2,1,1,0,0,39,15,10,0,5,3,0.37,6.92,,1,0,0,45,1,12,,,
fulmech02,1886,1,BL2,AA,0,0,1,0,0,0,0,6,2,1,0,1,0,,4.5,,0,0,0,9,0,2,,,
galvipu01,1886,1,PT1,AA,29,21,50,50,49,2,0,1304,457,129,3,75,72,,2.67,,13,7,0,1820,0,229,,,
gessnch01,1886,1,PH4,AA,0,1,1,1,1,0,0,24,13,8,0,5,0,,9,,0,2,0,44,0,14,,,
getzich01,1886,1,DTN,NL,30,11,43,43,42,1,0,1160,388,130,6,85,172,0.25,3.03,,19,0,0,1640,0,203,,,
gilmofr01,1886,1,WS8,NL,4,4,9,9,9,1,0,225,57,21,3,22,75,0.2,2.52,,4,0,1,307,0,35,,,
gravefr01,1886,1,SL5,NL,0,0,1,0,0,0,0,21,10,7,0,1,2,0.32,9,,0,0,0,32,1,10,,,
handiji01,1886,1,PT1,AA,7,7,14,14,12,1,0,342,82,42,1,33,83,,3.32,,0,12,0,465,0,65,,,
harkijo01,1886,1,BR3,AA,15,16,34,33,33,0,0,877,286,117,6,114,118,,3.6,,26,5,0,1292,1,203,,,
hartbi01,1886,1,PH4,AA,9,13,22,22,22,2,0,558,183,66,7,66,78,,3.19,,30,7,0,856,0,144,,,
healyjo01,1886,1,SL5,NL,17,23,43,41,39,3,0,1061,315,113,5,118,213,0.23,2.88,,40,0,1,1487,2,213,,,
heckegu01,1886,1,LS2,AA,26,23,49,48,45,2,0,1262,390,134,6,118,133,,2.87,,17,10,0,1815,1,273,,,
hendeha01,1886,2,BR3,AA,10,4,14,14,14,0,0,372,112,40,2,51,49,,2.9,,0,0,0,533,0,82,,,
hendeha01,1886,1,BL2,AA,3,15,19,19,19,0,0,514,188,88,0,66,88,,4.62,,0,9,0,822,0,147,,,
henryjo01,1886,1,WS8,NL,1,3,4,4,4,0,0,83,35,13,1,15,19,0.28,4.23,,3,0,0,138,0,27,,,
hoffojo01,1886,1,PT1,AA,3,6,9,9,9,0,0,243,88,39,1,40,25,,4.33,,0,2,0,379,0,66,,,
housefr01,1886,1,BL2,AA,0,1,1,1,1,0,0,24,6,3,0,1,5,,3.38,,0,1,0,35,0,3,,,
hudsona01,1886,1,SL4,AA,16,10,29,27,25,0,1,703,224,79,3,62,100,,3.03,,0,2,0,984,2,122,,,
hyndmji01,1886,1,PH4,AA,0,1,1,1,0,0,0,6,5,6,1,5,1,,27,,0,1,0,17,0,10,,,
irwinbi01,1886,1,CN2,AA,0,2,2,2,2,0,0,51,18,11,2,8,6,,5.82,,0,0,0,81,0,19,,,
keefege01,1886,1,WS8,NL,0,3,4,4,4,0,0,94,28,18,0,15,5,0.23,5.17,,5,0,0,135,0,22,,,
keefeti01,1886,1,NY1,NL,42,20,64,64,62,2,0,1605,479,152,9,102,297,0.23,2.56,,40,0,0,2173,0,250,,,
keenaji01,1886,1,CN2,AA,0,1,2,0,0,0,0,24,8,3,0,3,2,,3.38,,0,0,0,34,2,5,,,
kennete01,1886,1,PH4,AA,5,15,20,19,19,0,0,518,196,87,4,65,68,,4.53,,17,8,0,796,1,143,,,
kennete01,1886,2,LS2,AA,0,4,4,4,4,0,0,96,53,19,1,16,14,,5.34,,0,1,0,168,0,43,,,
kilroma01,1886,1,BL2,AA,29,34,68,68,66,5,0,1749,476,218,10,182,513,,3.37,,50,19,0,2469,0,350,,,
kingsi01,1886,1,KCN,NL,1,3,5,5,5,0,0,117,43,21,1,9,23,0.24,4.85,,8,0,0,188,0,35,,,
kirbyjo01,1886,1,SL5,NL,11,26,41,41,38,1,0,975,329,119,9,134,129,0.25,3.3,,43,0,1,1438,0,222,,,
knoufed01,1886,1,BL2,AA,0,1,1,1,1,0,0,27,2,2,0,5,8,,2,,0,3,0,38,0,5,,,
lilliji01,1886,1,KCN,NL,0,0,1,0,0,0,0,18,8,3,0,1,0,0.34,4.5,,0,0,0,24,1,5,,,
lynchja01,1886,1,NY4,AA,20,30,51,50,50,1,0,1298,485,190,10,116,193,,3.95,,39,12,0,1918,1,307,,,
maculji01,1886,1,BL2,AA,0,0,1,0,0,0,0,6,4,2,0,0,1,,9,,0,0,0,10,1,3,,,
madigto01,1886,1,WS8,NL,1,13,14,14,13,0,0,347,159,65,3,44,29,0.32,5.06,,9,0,0,541,0,113,,,
mathebo01,1886,1,PH4,AA,13,9,24,24,22,0,0,593,226,87,3,53,93,,3.96,,20,13,0,913,0,148,,,
maysal01,1886,1,NY4,AA,11,28,41,41,39,1,0,1050,330,132,7,140,163,,3.39,,39,14,0,1528,0,231,,,
mccarto01,1886,1,PHI,NL,0,0,1,0,0,0,0,3,0,0,0,1,1,0,0,,0,0,0,4,1,0,,,
mccorji01,1886,1,CHN,NL,31,11,42,42,38,2,0,1043,341,109,18,100,172,0.25,2.82,,7,0,0,1449,0,165,,,
mcginju01,1886,2,BL2,AA,11,13,26,25,24,0,0,628,235,81,6,48,70,,3.48,,0,14,0,902,1,141,,,
mcginju01,1886,1,SL4,AA,5,5,10,10,10,1,0,263,107,37,2,27,30,,3.8,,0,7,0,406,0,75,,,
mckeola01,1886,1,CN2,AA,8,8,19,19,16,0,0,468,174,88,6,54,46,,5.08,,16,3,0,687,0,118,,,
mckeola01,1886,2,KCN,NL,0,2,3,3,3,0,0,63,44,25,0,8,3,0.41,10.71,,2,0,0,115,0,32,,,
millecy01,1886,1,PH4,AA,10,8,19,19,19,1,0,509,158,56,6,59,99,,2.97,,34,4,0,725,0,109,,,
morried01,1886,1,PT1,AA,41,20,64,63,63,12,1,1666,455,151,5,118,326,,2.45,,28,7,0,2252,1,244,,,
morrijo01,1886,1,BSN,NL,0,0,1,0,0,0,0,12,5,0,0,0,2,0.31,0,,1,0,0,16,1,1,,,
mountfr01,1886,1,PT1,AA,0,2,2,2,2,0,0,48,22,14,0,14,2,,7.88,,2,5,0,88,0,21,,,
mullato01,1886,1,CN2,AA,33,27,63,56,55,1,0,1589,501,218,11,166,250,,3.7,,51,18,0,2258,7,315,,,
murphjo02,1886,3,SL4,AA,1,0,1,1,1,0,0,21,5,3,0,3,3,,3.86,,1,0,0,31,0,4,,,
murphjo02,1886,1,CN2,AA,2,3,5,5,5,0,0,138,50,25,0,21,11,,4.89,,7,1,0,217,0,34,,,
murphjo02,1886,2,SL5,NL,0,4,4,4,3,0,0,99,45,30,3,16,11,0.31,8.18,,10,0,0,157,0,41,,,
nealejo01,1886,1,LS2,AA,0,1,1,1,0,0,0,21,11,6,0,7,0,,7.71,,0,1,0,36,0,12,,,
oconnpa01,1886,1,BL2,AA,0,0,1,0,0,0,0,9,4,2,0,2,1,,6,,0,0,0,14,1,3,,,
odayha01,1886,1,WS8,NL,2,2,6,6,6,0,0,147,41,9,1,17,47,0.21,1.65,,3,0,0,204,0,17,,,
parsoch01,1886,1,BSN,NL,0,2,2,2,2,0,0,48,20,7,0,4,5,0.3,3.94,,0,0,0,69,0,13,,,
pechige01,1886,1,CN2,AA,15,21,40,40,35,2,0,991,355,152,4,133,110,,4.14,,15,14,0,1482,0,230,,,
pinknge01,1886,1,BR3,AA,0,0,1,0,0,0,0,6,2,1,0,0,0,,4.5,,0,0,0,5,1,1,,,
portehe01,1886,1,BR3,AA,27,19,48,48,48,1,0,1272,439,161,8,120,163,,3.42,,20,5,0,1864,0,277,,,
powelab01,1886,2,CN2,AA,0,1,4,1,1,0,0,46,16,8,0,9,4,,4.7,,0,0,0,68,1,13,,,
powelab01,1886,1,BL2,AA,2,5,7,7,7,0,0,180,66,34,2,26,15,,5.1,,0,1,0,277,0,51,,,
purcebl01,1886,1,BL2,AA,0,0,1,0,0,0,0,3,1,1,0,0,0,,9,,0,0,0,5,0,1,,,
radboch01,1886,1,BSN,NL,27,31,58,58,57,3,0,1528,521,170,18,111,218,0.25,3,,22,0,0,2162,0,300,,,
ramseto01,1886,1,LS2,AA,38,27,67,67,66,3,0,1766,447,160,3,207,499,,2.45,,35,12,0,2477,0,297,,,
reardje02,1886,1,SL5,NL,0,1,1,1,1,0,0,24,10,6,1,5,0,0.32,6.75,,0,0,0,36,0,8,,,
reardje02,1886,2,CN2,AA,0,1,1,1,0,0,0,6,5,4,0,4,0,,18,,0,0,0,14,0,4,,,
recciph01,1886,1,LS2,AA,0,1,1,1,0,0,0,9,7,3,0,3,0,,9,,0,0,0,18,0,6,,,
richada01,1886,1,NY1,NL,0,2,5,1,1,0,0,75,33,16,1,11,17,0.32,5.76,,3,0,0,114,4,24,,,
richaha01,1886,1,DTN,NL,3,0,4,0,0,0,0,36,11,6,1,10,5,0.2,4.5,,2,0,0,63,4,8,,,
richmle01,1886,1,CN2,AA,0,2,3,2,1,0,0,54,24,16,0,11,6,,8,,0,2,0,91,1,22,,,
robinya01,1886,1,SL4,AA,0,1,1,1,1,0,0,27,10,3,0,7,1,,3,,0,0,0,42,0,11,,,
rosemch01,1886,1,NY4,AA,0,0,1,0,0,0,0,21,6,4,0,0,0,,5.14,,0,0,0,25,1,6,,,
ryanji01,1886,1,CHN,NL,0,0,5,0,0,0,1,70,19,12,2,13,15,0.25,4.63,,1,0,0,87,5,13,,,
scottmi01,1886,1,BL2,AA,0,0,1,0,0,0,0,9,2,1,0,2,0,,3,,0,1,0,19,1,2,,,
seeryem01,1886,1,SL5,NL,0,0,2,0,0,0,0,21,8,6,1,3,2,0.32,7.71,,0,0,0,28,2,7,,,
shaffjo01,1886,1,NY4,AA,5,3,8,8,8,1,0,207,40,15,0,29,36,,1.96,,7,4,0,277,0,29,,,
shawdu01,1886,1,WS8,NL,13,31,45,44,43,1,0,1157,384,143,12,91,177,0.25,3.34,,18,0,0,1630,1,224,,,
smithbi03,1886,1,DTN,NL,5,4,9,9,9,0,0,231,81,35,0,30,36,0.25,4.09,,9,0,0,343,0,47,,,
smithel01,1886,1,CN2,AA,4,4,9,9,8,0,0,218,57,30,1,44,40,,3.72,,0,3,0,362,0,62,,,
smithph01,1886,1,DTN,NL,1,1,3,3,3,0,0,75,16,6,0,8,15,0.17,2.16,,2,0,0,100,0,9,,,
smithre01,1886,1,CN2,AA,0,1,1,1,1,0,0,27,8,4,0,10,1,,4,,0,0,0,0,1,4,,,
smithre01,1886,2,PH4,AA,0,1,1,1,1,0,0,27,15,7,0,5,4,,7,,4,0,0,44,0,13,,,
sommejo01,1886,1,BL2,AA,0,0,1,0,0,0,0,12,14,8,0,3,1,,18,,0,0,0,30,1,12,,,
stemmbi01,1886,1,BSN,NL,22,18,41,41,41,0,0,1046,300,117,11,144,239,0.21,3.02,,63,0,0,1520,0,218,,,
stephcl01,1886,1,CN2,AA,1,0,1,1,1,0,0,24,9,5,0,5,6,,5.63,,3,1,0,39,0,8,,,
stoveha01,1886,1,PH4,AA,0,0,1,0,0,0,0,1,2,1,0,0,0,,27,,0,0,0,3,0,2,,,
straujo02,1886,1,LS2,AA,0,0,2,0,0,0,1,12,6,2,0,3,0,,4.5,,0,0,0,29,2,4,,,
strikjo01,1886,1,PHI,NL,1,1,2,2,1,0,0,45,19,8,1,7,11,0.31,4.8,,2,0,0,68,0,10,,,
sullito01,1886,1,LS2,AA,2,7,9,9,8,0,0,225,94,33,6,33,27,,3.96,,11,2,0,343,0,70,,,
sweench01,1886,1,SL5,NL,5,6,11,11,11,0,0,279,108,43,9,39,28,0.28,4.16,,10,0,0,418,0,75,,,
taylobi01,1886,1,BL2,AA,1,6,8,8,8,0,0,217,87,46,1,20,37,,5.72,,0,2,0,328,0,63,,,
terryad01,1886,1,BR3,AA,18,16,34,34,32,5,0,865,263,99,1,115,162,,3.09,,32,16,0,1269,0,177,,,
titcoca01,1886,1,PHI,NL,0,5,5,5,5,0,0,123,43,17,1,24,24,0.24,3.73,,5,0,0,200,0,45,,,
toolest01,1886,1,BR3,AA,6,6,13,12,11,0,0,312,100,51,0,64,48,,4.41,,0,8,0,479,1,92,,,
twitcla01,1886,1,DTN,NL,0,2,4,4,2,0,0,75,35,18,1,12,6,0.34,6.48,,2,0,0,113,0,22,,,
weavesa01,1886,1,PH4,AA,0,2,2,2,1,0,0,33,30,18,0,2,2,,14.73,,0,1,0,74,0,29,,,
welchmi01,1886,1,NY1,NL,33,22,59,59,56,1,0,1500,514,166,13,163,272,0.25,2.99,,51,0,0,2151,0,279,,,
whitebi02,1886,1,LS2,AA,0,0,1,0,0,0,0,3,2,1,0,2,1,,9,,0,0,0,7,1,2,,,
whitewi01,1886,1,CN2,AA,1,2,3,3,3,0,0,78,28,12,1,10,6,,4.15,,2,6,0,116,0,23,,,
whitnar01,1886,1,PT1,AA,0,0,1,0,0,0,0,18,7,2,0,3,2,,3,,0,0,0,26,1,4,,,
whitnji01,1886,1,KCN,NL,12,32,46,44,42,3,0,1179,465,196,9,55,167,0.28,4.49,,29,0,0,1691,2,292,,,
wiedmst01,1886,1,KCN,NL,12,36,51,51,48,1,0,1283,549,214,11,112,168,0.3,4.5,,35,0,0,1924,0,323,,,
willine01,1886,1,CHN,NL,0,0,2,0,0,0,1,9,2,0,0,0,1,0.14,0,,0,0,0,14,2,2,,,
winkege01,1886,1,WS8,NL,0,1,1,1,0,0,0,18,12,7,0,5,4,0.4,10.5,,5,0,0,35,0,11,,,
wisebi01,1886,1,WS8,NL,0,1,1,1,0,0,0,9,6,3,0,2,0,0.4,9,,0,0,0,17,0,6,,,
wolfji01,1886,1,LS2,AA,0,0,1,0,0,0,0,9,7,5,0,0,0,,15,,0,0,0,20,1,8,,,
yingljo01,1886,1,WS8,NL,0,0,1,0,0,0,0,9,7,4,0,1,1,0.41,12,,0,0,0,18,1,6,,,
zay01,1886,1,BL2,AA,0,1,1,1,0,0,0,6,4,2,0,4,2,,9,,0,0,0,16,0,4,,,
allenmy01,1887,1,CL3,AA,1,0,2,0,0,0,0,29,9,1,0,3,1,,0.93,,0,1,0,41,1,4,,,
atkinal01,1887,1,PH4,AA,6,8,15,15,11,0,0,374,156,82,2,54,34,,5.92,,0,6,0,594,2,121,,,
baldwla01,1887,1,DTN,NL,13,10,24,24,24,1,0,633,225,90,8,61,60,0.26,3.84,,7,5,0,901,0,136,,,
baldwma01,1887,1,CHN,NL,18,17,40,39,35,1,1,1002,329,126,23,122,164,0.24,3.4,,41,17,0,1465,2,218,,,
beatied01,1887,1,DTN,NL,1,1,2,2,2,0,0,54,13,8,2,8,6,0.2,4,,1,1,0,73,0,11,,,
bierblo01,1887,1,PH4,AA,0,0,1,0,0,0,1,3,0,0,0,0,1,,0,,0,0,0,3,1,0,,,
bishobi01,1887,1,PIT,NL,0,3,3,3,3,0,0,81,45,40,2,22,4,0.35,13.33,,4,2,0,151,0,46,,,
boylehe01,1887,1,IN3,NL,13,24,38,38,37,0,0,984,356,133,11,69,85,0.26,3.65,,13,12,0,1424,0,204,,,
buffich01,1887,1,PHI,NL,21,17,40,38,35,1,0,997,352,135,16,92,160,0.26,3.66,,25,4,0,1431,1,224,,,
burkebi01,1887,1,DTN,NL,0,1,2,2,1,0,0,45,26,10,0,5,3,0.31,6,,1,2,0,73,0,14,,,
burnsoy01,1887,1,BL2,AA,1,0,3,0,0,0,0,34,16,12,0,4,2,,9.53,,0,3,0,62,2,16,,,
cahiljo01,1887,1,IN3,NL,0,2,6,1,1,0,0,66,40,35,2,19,5,0.43,14.32,,4,2,0,114,5,38,,,
carutbo01,1887,1,SL4,AA,29,9,39,39,39,2,0,1023,337,125,6,61,74,,3.3,,0,16,0,1442,0,185,,,
caseybi01,1887,1,PH4,AA,0,0,1,0,0,0,0,3,4,2,0,1,0,,18,,0,0,0,7,1,3,,,
caseyda01,1887,1,PHI,NL,28,13,45,45,43,4,0,1171,377,124,15,115,119,0.24,2.86,,16,14,0,1660,0,199,,,
chambel01,1887,1,LS2,AA,18,16,36,36,35,1,0,927,340,130,8,117,118,,3.79,,0,14,0,1374,0,226,,,
chapmfr01,1887,1,PH4,AA,0,0,1,1,1,0,0,15,8,4,0,2,4,,7.2,,0,0,0,24,0,6,,,
clarkjo01,1887,1,CHN,NL,38,21,60,59,56,2,0,1569,513,179,20,92,237,0.24,3.08,,25,8,0,2183,1,283,,,
conwadi01,1887,1,BSN,NL,9,15,26,26,25,0,0,667,249,115,10,86,45,0.27,4.66,,17,7,0,996,0,161,,,
conwape01,1887,1,DTN,NL,8,9,17,17,16,0,0,438,132,47,3,47,40,0.23,2.9,,11,5,0,613,0,95,,,
corcola01,1887,1,IN3,NL,0,2,2,2,1,0,0,45,23,21,3,19,4,0.33,12.6,,0,2,0,89,0,31,,,
corkhpo01,1887,1,CN2,AA,1,0,5,0,0,0,0,44,22,9,0,5,3,,5.52,,0,0,0,73,4,15,,,
crowebi01,1887,1,CL3,AA,14,31,45,45,45,1,0,1168,541,211,9,138,72,,4.88,,0,20,0,1812,0,350,,,
cunnibe01,1887,1,BR3,AA,0,2,3,3,3,0,0,69,26,13,0,13,8,,5.09,,0,4,0,116,0,22,,,
cushmed01,1887,1,NY4,AA,10,15,26,26,25,0,0,660,310,146,9,83,64,,5.97,,0,9,0,1047,0,232,,,
dailyed01,1887,1,PHI,NL,0,4,6,5,4,0,0,124,52,33,2,25,7,0.28,7.19,,4,0,0,205,1,52,,,
dailyed01,1887,2,WS8,NL,0,1,1,1,1,0,0,21,5,6,0,6,3,0.2,7.71,,1,0,0,30,0,6,,,
dailyhu01,1887,1,CL3,AA,4,12,16,16,16,0,0,419,181,57,1,44,30,,3.67,,0,3,0,629,0,108,,,
devliji02,1887,1,PHI,NL,0,2,2,2,2,0,0,54,20,12,0,10,6,0.26,6,,1,3,0,88,0,19,,,
dunlafr01,1887,1,DTN,NL,0,0,1,0,0,0,0,6,4,1,0,0,1,0.5,4.5,,0,0,0,8,1,2,,,
faganbi01,1887,1,NY4,AA,1,4,6,6,6,0,0,135,55,20,1,24,12,,4,,0,2,0,206,0,34,,,
fast01,1887,1,IN3,NL,0,1,4,2,1,0,1,47,25,18,1,8,0,0.34,10.34,,4,2,0,82,1,22,,,
ferguch01,1887,1,PHI,NL,22,10,37,33,31,2,1,892,297,99,13,47,125,0.25,3,,5,11,0,1227,4,154,,,
fieldjo01,1887,1,PIT,NL,0,0,1,0,0,0,0,3,0,0,0,2,0,0,0,,1,0,0,7,0,3,,,
fogarji01,1887,1,PHI,NL,0,0,1,0,0,0,0,9,3,3,0,1,0,0.2,9,,1,0,0,16,1,4,,,
foutzda01,1887,1,SL4,AA,25,12,40,38,36,1,0,1018,369,146,7,90,94,,3.87,,0,10,0,1533,2,244,,,
galvipu01,1887,1,PIT,NL,28,21,49,48,47,2,0,1322,490,161,12,67,76,0.26,3.29,,7,11,0,1897,2,259,,,
gardnbi01,1887,1,BL2,AA,0,1,3,2,1,0,0,39,23,16,0,10,3,,11.08,,0,1,0,65,1,20,,,
geissem01,1887,1,CHN,NL,0,1,1,1,1,0,0,27,17,8,0,3,4,0.39,8,,0,0,0,46,0,11,,,
georgbi01,1887,1,NY1,NL,3,9,13,13,11,0,0,324,126,63,1,89,49,0.29,5.25,,22,14,0,535,0,112,,,
getzich01,1887,1,DTN,NL,29,13,43,42,41,2,0,1100,373,152,24,106,135,0.25,3.73,,18,2,0,1578,1,217,,,
gilksbo01,1887,1,CL3,AA,7,5,13,13,12,1,0,324,104,37,1,42,28,,3.08,,0,9,0,475,0,66,,,
gilmofr01,1887,1,WS8,NL,7,20,28,27,27,1,0,704,247,101,7,92,114,0.26,3.87,,14,13,0,1047,1,172,,,
